From,To,PM2.5,count,PM2.5_StationAverage
01-01-2020 00:00,02-01-2020 00:00,1094.75,4,273.6875
02-01-2020 00:00,03-01-2020 00:00,709.23,4,177.3075
03-01-2020 00:00,04-01-2020 00:00,474.50000000000006,4,118.62500000000001
04-01-2020 00:00,05-01-2020 00:00,418.49,4,104.6225
05-01-2020 00:00,06-01-2020 00:00,396.39,4,99.0975
06-01-2020 00:00,07-01-2020 00:00,518.7,4,129.675
07-01-2020 00:00,08-01-2020 00:00,636.94,4,159.235
08-01-2020 00:00,09-01-2020 00:00,732.0699999999999,4,183.01749999999998
09-01-2020 00:00,10-01-2020 00:00,398.95000000000005,4,99.73750000000001
10-01-2020 00:00,11-01-2020 00:00,444.34000000000003,4,111.08500000000001
11-01-2020 00:00,12-01-2020 00:00,731.75,4,182.9375
12-01-2020 00:00,13-01-2020 00:00,908.1500000000001,4,227.03750000000002
13-01-2020 00:00,14-01-2020 00:00,817.9300000000001,4,204.48250000000002
14-01-2020 00:00,15-01-2020 00:00,678.55,4,169.6375
15-01-2020 00:00,16-01-2020 00:00,701.1500000000001,4,175.28750000000002
16-01-2020 00:00,17-01-2020 00:00,388.03000000000003,4,97.00750000000001
17-01-2020 00:00,18-01-2020 00:00,234.03,4,58.5075
18-01-2020 00:00,19-01-2020 00:00,318.55,4,79.6375
19-01-2020 00:00,20-01-2020 00:00,275.92,4,68.98
20-01-2020 00:00,21-01-2020 00:00,440.8,4,110.2
21-01-2020 00:00,22-01-2020 00:00,592.36,4,148.09
22-01-2020 00:00,23-01-2020 00:00,640.87,4,160.2175
23-01-2020 00:00,24-01-2020 00:00,355.83,4,88.9575
24-01-2020 00:00,25-01-2020 00:00,385.27,4,96.3175
25-01-2020 00:00,26-01-2020 00:00,532.8799999999999,4,133.21999999999997
26-01-2020 00:00,27-01-2020 00:00,630.91,4,157.7275
27-01-2020 00:00,28-01-2020 00:00,601.83,4,150.4575
28-01-2020 00:00,29-01-2020 00:00,631.28,4,157.82
29-01-2020 00:00,30-01-2020 00:00,532.4,4,133.1
30-01-2020 00:00,31-01-2020 00:00,209.49,4,52.3725
31-01-2020 00:00,01-02-2020 00:00,314.61,4,78.6525
01-02-2020 00:00,02-02-2020 00:00,421.48,4,105.37
02-02-2020 00:00,03-02-2020 00:00,404.5,4,101.125
03-02-2020 00:00,04-02-2020 00:00,522.72,4,130.68
04-02-2020 00:00,05-02-2020 00:00,586.74,4,146.685
05-02-2020 00:00,06-02-2020 00:00,493.98,4,123.495
06-02-2020 00:00,07-02-2020 00:00,474.44,4,118.61
07-02-2020 00:00,08-02-2020 00:00,480.96999999999997,4,120.24249999999999
08-02-2020 00:00,09-02-2020 00:00,524.88,4,131.22
09-02-2020 00:00,10-02-2020 00:00,534.79,4,133.6975
10-02-2020 00:00,11-02-2020 00:00,502.31,4,125.5775
11-02-2020 00:00,12-02-2020 00:00,499.26,4,124.815
12-02-2020 00:00,13-02-2020 00:00,458.12,4,114.53
13-02-2020 00:00,14-02-2020 00:00,408.93,4,102.2325
14-02-2020 00:00,15-02-2020 00:00,450.9,4,112.725
15-02-2020 00:00,16-02-2020 00:00,316.32000000000005,4,79.08000000000001
16-02-2020 00:00,17-02-2020 00:00,479.5,4,119.875
17-02-2020 00:00,18-02-2020 00:00,504.37,4,126.0925
18-02-2020 00:00,19-02-2020 00:00,371.34000000000003,4,92.83500000000001
19-02-2020 00:00,20-02-2020 00:00,446.09999999999997,4,111.52499999999999
20-02-2020 00:00,21-02-2020 00:00,430.95000000000005,4,107.73750000000001
21-02-2020 00:00,22-02-2020 00:00,297.92,4,74.48
22-02-2020 00:00,23-02-2020 00:00,175.14000000000001,4,43.785000000000004
23-02-2020 00:00,24-02-2020 00:00,333.56,3,111.18666666666667
24-02-2020 00:00,25-02-2020 00:00,366.85,4,91.7125
25-02-2020 00:00,26-02-2020 00:00,181.01,4,45.2525
26-02-2020 00:00,27-02-2020 00:00,172.28,4,43.07
27-02-2020 00:00,28-02-2020 00:00,205.53,4,51.3825
28-02-2020 00:00,29-02-2020 00:00,259.85,4,64.9625
29-02-2020 00:00,01-03-2020 00:00,306.69,4,76.6725
01-03-2020 00:00,02-03-2020 00:00,258.32000000000005,4,64.58000000000001
02-03-2020 00:00,03-03-2020 00:00,261.91,4,65.4775
03-03-2020 00:00,04-03-2020 00:00,303.73,4,75.9325
04-03-2020 00:00,05-03-2020 00:00,344.31,4,86.0775
05-03-2020 00:00,06-03-2020 00:00,318.54999999999995,4,79.63749999999999
06-03-2020 00:00,07-03-2020 00:00,182.98000000000002,4,45.745000000000005
07-03-2020 00:00,08-03-2020 00:00,136.2,4,34.05
08-03-2020 00:00,09-03-2020 00:00,253.56,4,63.39
09-03-2020 00:00,10-03-2020 00:00,190.85999999999999,4,47.714999999999996
10-03-2020 00:00,11-03-2020 00:00,378.53000000000003,4,94.63250000000001
11-03-2020 00:00,12-03-2020 00:00,263.52,4,65.88
12-03-2020 00:00,13-03-2020 00:00,244.85,4,61.2125
13-03-2020 00:00,14-03-2020 00:00,173.76000000000002,4,43.440000000000005
14-03-2020 00:00,15-03-2020 00:00,168.65,4,42.1625
15-03-2020 00:00,16-03-2020 00:00,172.49,4,43.1225
16-03-2020 00:00,17-03-2020 00:00,212.38,4,53.095
17-03-2020 00:00,18-03-2020 00:00,299.63,4,74.9075
18-03-2020 00:00,19-03-2020 00:00,293.73,4,73.4325
19-03-2020 00:00,20-03-2020 00:00,453.39,4,113.3475
20-03-2020 00:00,21-03-2020 00:00,455.08,4,113.77
21-03-2020 00:00,22-03-2020 00:00,300.43,4,75.1075
22-03-2020 00:00,23-03-2020 00:00,183.24,3,61.080000000000005
23-03-2020 00:00,24-03-2020 00:00,224.52,3,74.84
24-03-2020 00:00,25-03-2020 00:00,303.86,3,101.28666666666668
25-03-2020 00:00,26-03-2020 00:00,282.83,4,70.7075
26-03-2020 00:00,27-03-2020 00:00,175.12,4,43.78
27-03-2020 00:00,28-03-2020 00:00,181.04,4,45.26
28-03-2020 00:00,29-03-2020 00:00,132.2,4,33.05
29-03-2020 00:00,30-03-2020 00:00,131.15,4,32.7875
30-03-2020 00:00,31-03-2020 00:00,155.43,4,38.8575
31-03-2020 00:00,01-04-2020 00:00,179.76,4,44.94
01-04-2020 00:00,02-04-2020 00:00,248.38,4,62.095
02-04-2020 00:00,03-04-2020 00:00,191.32,4,47.83
03-04-2020 00:00,04-04-2020 00:00,142.73000000000002,4,35.682500000000005
04-04-2020 00:00,05-04-2020 00:00,154.22000000000003,4,38.55500000000001
05-04-2020 00:00,06-04-2020 00:00,217.72,4,54.43
06-04-2020 00:00,07-04-2020 00:00,179.04,4,44.76
07-04-2020 00:00,08-04-2020 00:00,167.7,4,41.925
08-04-2020 00:00,09-04-2020 00:00,189.1,4,47.275
09-04-2020 00:00,10-04-2020 00:00,188.3,4,47.075
10-04-2020 00:00,11-04-2020 00:00,218.10000000000002,4,54.525000000000006
11-04-2020 00:00,12-04-2020 00:00,273.71,4,68.4275
12-04-2020 00:00,13-04-2020 00:00,242.17000000000002,4,60.542500000000004
13-04-2020 00:00,14-04-2020 00:00,224.3,4,56.075
14-04-2020 00:00,15-04-2020 00:00,315.41999999999996,4,78.85499999999999
15-04-2020 00:00,16-04-2020 00:00,273.71,4,68.4275
16-04-2020 00:00,17-04-2020 00:00,319.85,4,79.9625
17-04-2020 00:00,18-04-2020 00:00,299.24,4,74.81
18-04-2020 00:00,19-04-2020 00:00,240.28,4,60.07
19-04-2020 00:00,20-04-2020 00:00,233.24,4,58.31
20-04-2020 00:00,21-04-2020 00:00,198.54000000000002,4,49.635000000000005
21-04-2020 00:00,22-04-2020 00:00,180.49,4,45.1225
22-04-2020 00:00,23-04-2020 00:00,219.95,4,54.9875
23-04-2020 00:00,24-04-2020 00:00,258.86,4,64.715
24-04-2020 00:00,25-04-2020 00:00,268.26,4,67.065
25-04-2020 00:00,26-04-2020 00:00,253.23999999999998,4,63.309999999999995
26-04-2020 00:00,27-04-2020 00:00,177.82999999999998,4,44.457499999999996
27-04-2020 00:00,28-04-2020 00:00,118.38000000000001,4,29.595000000000002
28-04-2020 00:00,29-04-2020 00:00,167.81,4,41.9525
29-04-2020 00:00,30-04-2020 00:00,175.61,4,43.9025
30-04-2020 00:00,01-05-2020 00:00,198.19,4,49.5475
01-05-2020 00:00,02-05-2020 00:00,180.04,4,45.01
02-05-2020 00:00,03-05-2020 00:00,152.61,4,38.1525
03-05-2020 00:00,04-05-2020 00:00,160.19,4,40.0475
04-05-2020 00:00,05-05-2020 00:00,165.83,4,41.4575
05-05-2020 00:00,06-05-2020 00:00,120.86000000000001,4,30.215000000000003
06-05-2020 00:00,07-05-2020 00:00,138.21,4,34.5525
07-05-2020 00:00,08-05-2020 00:00,160.93,4,40.2325
08-05-2020 00:00,09-05-2020 00:00,203.69,4,50.9225
09-05-2020 00:00,10-05-2020 00:00,224.74,4,56.185
10-05-2020 00:00,11-05-2020 00:00,254.94,4,63.735
11-05-2020 00:00,12-05-2020 00:00,245.31,4,61.3275
12-05-2020 00:00,13-05-2020 00:00,247.32999999999998,4,61.832499999999996
13-05-2020 00:00,14-05-2020 00:00,242.3,4,60.575
14-05-2020 00:00,15-05-2020 00:00,225.97,4,56.4925
15-05-2020 00:00,16-05-2020 00:00,292.94,4,73.235
16-05-2020 00:00,17-05-2020 00:00,156.82999999999998,3,52.276666666666664
17-05-2020 00:00,18-05-2020 00:00,198.26,3,66.08666666666666
18-05-2020 00:00,19-05-2020 00:00,246.74,4,61.685
19-05-2020 00:00,20-05-2020 00:00,238.98999999999998,4,59.747499999999995
20-05-2020 00:00,21-05-2020 00:00,393.13,4,98.2825
21-05-2020 00:00,22-05-2020 00:00,240.86,4,60.215
22-05-2020 00:00,23-05-2020 00:00,323.14,4,80.785
23-05-2020 00:00,24-05-2020 00:00,229.20000000000002,4,57.300000000000004
24-05-2020 00:00,25-05-2020 00:00,289.48999999999995,4,72.37249999999999
25-05-2020 00:00,26-05-2020 00:00,264.5,4,66.125
26-05-2020 00:00,27-05-2020 00:00,297.71,4,74.4275
27-05-2020 00:00,28-05-2020 00:00,410.82,4,102.705
28-05-2020 00:00,29-05-2020 00:00,152.53,4,38.1325
29-05-2020 00:00,30-05-2020 00:00,189.07,4,47.2675
30-05-2020 00:00,31-05-2020 00:00,184.72999999999996,4,46.18249999999999
31-05-2020 00:00,01-06-2020 00:00,143.57,4,35.8925
01-06-2020 00:00,02-06-2020 00:00,193.41,4,48.3525
02-06-2020 00:00,03-06-2020 00:00,200.3,4,50.075
03-06-2020 00:00,04-06-2020 00:00,264.86,4,66.215
04-06-2020 00:00,05-06-2020 00:00,241.27,4,60.3175
05-06-2020 00:00,06-06-2020 00:00,210.71999999999997,4,52.67999999999999
06-06-2020 00:00,07-06-2020 00:00,122.82000000000001,4,30.705000000000002
07-06-2020 00:00,08-06-2020 00:00,123.68,4,30.92
08-06-2020 00:00,09-06-2020 00:00,211.73000000000002,4,52.932500000000005
09-06-2020 00:00,10-06-2020 00:00,311.25,4,77.8125
10-06-2020 00:00,11-06-2020 00:00,364.26,4,91.065
11-06-2020 00:00,12-06-2020 00:00,316.82,4,79.205
12-06-2020 00:00,13-06-2020 00:00,280.62,4,70.155
13-06-2020 00:00,14-06-2020 00:00,207.45999999999998,4,51.864999999999995
14-06-2020 00:00,15-06-2020 00:00,165.78,4,41.445
15-06-2020 00:00,16-06-2020 00:00,188.57000000000002,4,47.142500000000005
16-06-2020 00:00,17-06-2020 00:00,120.83000000000001,4,30.207500000000003
17-06-2020 00:00,18-06-2020 00:00,145.53,4,36.3825
18-06-2020 00:00,19-06-2020 00:00,138.91,4,34.7275
19-06-2020 00:00,20-06-2020 00:00,142.66,4,35.665
20-06-2020 00:00,21-06-2020 00:00,146.49,4,36.6225
21-06-2020 00:00,22-06-2020 00:00,118.09,4,29.5225
22-06-2020 00:00,23-06-2020 00:00,115.79,4,28.9475
23-06-2020 00:00,24-06-2020 00:00,141.35,4,35.3375
24-06-2020 00:00,25-06-2020 00:00,183.69,4,45.9225
25-06-2020 00:00,26-06-2020 00:00,219.56,4,54.89
26-06-2020 00:00,27-06-2020 00:00,154.78,4,38.695
27-06-2020 00:00,28-06-2020 00:00,122.74,4,30.685
28-06-2020 00:00,29-06-2020 00:00,105.41,3,35.13666666666666
29-06-2020 00:00,30-06-2020 00:00,117.95,4,29.4875
30-06-2020 00:00,01-07-2020 00:00,152.0,4,38.0
01-07-2020 00:00,02-07-2020 00:00,187.67,4,46.9175
02-07-2020 00:00,03-07-2020 00:00,283.98,4,70.995
03-07-2020 00:00,04-07-2020 00:00,236.29999999999998,4,59.074999999999996
04-07-2020 00:00,05-07-2020 00:00,221.47,4,55.3675
05-07-2020 00:00,06-07-2020 00:00,123.25999999999999,4,30.814999999999998
06-07-2020 00:00,07-07-2020 00:00,473.17999999999995,4,118.29499999999999
07-07-2020 00:00,08-07-2020 00:00,95.09,4,23.7725
08-07-2020 00:00,09-07-2020 00:00,131.28,4,32.82
09-07-2020 00:00,10-07-2020 00:00,110.61999999999999,4,27.654999999999998
10-07-2020 00:00,11-07-2020 00:00,108.33999999999999,4,27.084999999999997
11-07-2020 00:00,12-07-2020 00:00,100.32000000000001,4,25.080000000000002
12-07-2020 00:00,13-07-2020 00:00,88.53000000000002,4,22.132500000000004
13-07-2020 00:00,14-07-2020 00:00,127.03,4,31.7575
14-07-2020 00:00,15-07-2020 00:00,140.51999999999998,4,35.129999999999995
15-07-2020 00:00,16-07-2020 00:00,568.91,4,142.2275
16-07-2020 00:00,17-07-2020 00:00,190.67999999999998,4,47.669999999999995
17-07-2020 00:00,18-07-2020 00:00,212.84,4,53.21
18-07-2020 00:00,19-07-2020 00:00,208.65,4,52.1625
19-07-2020 00:00,20-07-2020 00:00,143.3,4,35.825
20-07-2020 00:00,21-07-2020 00:00,129.26,4,32.315
21-07-2020 00:00,22-07-2020 00:00,112.28999999999999,4,28.072499999999998
22-07-2020 00:00,23-07-2020 00:00,71.12,4,17.78
23-07-2020 00:00,24-07-2020 00:00,116.23,4,29.0575
24-07-2020 00:00,25-07-2020 00:00,120.75,4,30.1875
25-07-2020 00:00,26-07-2020 00:00,141.69,4,35.4225
26-07-2020 00:00,27-07-2020 00:00,148.17,4,37.0425
27-07-2020 00:00,28-07-2020 00:00,132.63,4,33.1575
28-07-2020 00:00,29-07-2020 00:00,111.22000000000001,4,27.805000000000003
29-07-2020 00:00,30-07-2020 00:00,84.94,4,21.235
30-07-2020 00:00,31-07-2020 00:00,112.04999999999998,4,28.012499999999996
31-07-2020 00:00,01-08-2020 00:00,114.25999999999999,4,28.564999999999998
01-08-2020 00:00,02-08-2020 00:00,96.75,4,24.1875
02-08-2020 00:00,03-08-2020 00:00,84.86,4,21.215
03-08-2020 00:00,04-08-2020 00:00,95.91,4,23.9775
04-08-2020 00:00,05-08-2020 00:00,117.47,4,29.3675
05-08-2020 00:00,06-08-2020 00:00,95.27,4,23.8175
06-08-2020 00:00,07-08-2020 00:00,98.25,4,24.5625
07-08-2020 00:00,08-08-2020 00:00,120.67,4,30.1675
08-08-2020 00:00,09-08-2020 00:00,208.56,4,52.14
09-08-2020 00:00,10-08-2020 00:00,169.18,4,42.295
10-08-2020 00:00,11-08-2020 00:00,180.89000000000001,4,45.222500000000004
11-08-2020 00:00,12-08-2020 00:00,179.29000000000002,4,44.822500000000005
12-08-2020 00:00,13-08-2020 00:00,95.82,4,23.955
13-08-2020 00:00,14-08-2020 00:00,65.29,4,16.3225
14-08-2020 00:00,15-08-2020 00:00,107.41,4,26.8525
15-08-2020 00:00,16-08-2020 00:00,104.58999999999999,4,26.147499999999997
16-08-2020 00:00,17-08-2020 00:00,72.66000000000001,4,18.165000000000003
17-08-2020 00:00,18-08-2020 00:00,102.80000000000001,4,25.700000000000003
18-08-2020 00:00,19-08-2020 00:00,137.18,4,34.295
19-08-2020 00:00,20-08-2020 00:00,103.12,4,25.78
20-08-2020 00:00,21-08-2020 00:00,83.15,4,20.7875
21-08-2020 00:00,22-08-2020 00:00,73.88,4,18.47
22-08-2020 00:00,23-08-2020 00:00,81.42999999999999,4,20.357499999999998
23-08-2020 00:00,24-08-2020 00:00,74.84,4,18.71
24-08-2020 00:00,25-08-2020 00:00,135.19,4,33.7975
25-08-2020 00:00,26-08-2020 00:00,129.70999999999998,4,32.427499999999995
26-08-2020 00:00,27-08-2020 00:00,92.22999999999999,4,23.057499999999997
27-08-2020 00:00,28-08-2020 00:00,194.03,4,48.5075
28-08-2020 00:00,29-08-2020 00:00,135.97,4,33.9925
29-08-2020 00:00,30-08-2020 00:00,148.2,4,37.05
30-08-2020 00:00,31-08-2020 00:00,102.0,4,25.5
31-08-2020 00:00,01-09-2020 00:00,135.81,4,33.9525
01-09-2020 00:00,02-09-2020 00:00,130.45000000000002,4,32.612500000000004
02-09-2020 00:00,03-09-2020 00:00,171.64000000000001,4,42.910000000000004
03-09-2020 00:00,04-09-2020 00:00,214.58999999999997,4,53.647499999999994
04-09-2020 00:00,05-09-2020 00:00,198.6,4,49.65
05-09-2020 00:00,06-09-2020 00:00,238.14999999999998,4,59.537499999999994
06-09-2020 00:00,07-09-2020 00:00,161.97,4,40.4925
07-09-2020 00:00,08-09-2020 00:00,180.62,4,45.155
08-09-2020 00:00,09-09-2020 00:00,218.77,4,54.6925
09-09-2020 00:00,10-09-2020 00:00,235.57,4,58.8925
10-09-2020 00:00,11-09-2020 00:00,266.96999999999997,4,66.74249999999999
11-09-2020 00:00,12-09-2020 00:00,296.34,4,74.085
12-09-2020 00:00,13-09-2020 00:00,203.76,4,50.94
13-09-2020 00:00,14-09-2020 00:00,183.92000000000002,4,45.980000000000004
14-09-2020 00:00,15-09-2020 00:00,247.14,4,61.785
15-09-2020 00:00,16-09-2020 00:00,320.59000000000003,4,80.14750000000001
16-09-2020 00:00,17-09-2020 00:00,261.42,4,65.355
17-09-2020 00:00,18-09-2020 00:00,310.57,4,77.6425
18-09-2020 00:00,19-09-2020 00:00,305.52,4,76.38
19-09-2020 00:00,20-09-2020 00:00,254.16,4,63.54
20-09-2020 00:00,21-09-2020 00:00,190.86,4,47.715
21-09-2020 00:00,22-09-2020 00:00,180.32000000000002,4,45.080000000000005
22-09-2020 00:00,23-09-2020 00:00,105.66,4,26.415
23-09-2020 00:00,24-09-2020 00:00,103.37,4,25.8425
